train_id,train_name,source,destination,distance_km,station_count,station_codes,avg_delay_min,avg_delay_std,avg_delay_min_prev,avg_delay_std_prev,rr_merged_at,rr_station_count,rr_source_endpoint,rr_imputed_at,rr_model_version,rr_imputed_unc_mean,rr_imputed_unc_std,pred_rr_mean_unc_calib,pred_rr_std_unc_calib,flag_any,rr_imputation_flag,rr_imputation_flag_conservative,pred_rr_mean,pred_rr_mean_conf_lower_95,pred_rr_mean_conf_upper_95,pred_rr_std,pred_rr_std_conf_lower_95,pred_rr_std_conf_upper_95,pred_rr_mean_conf_width_95,rr_imputation_flag_conformal,rr_imputation_flag_final
12340,COALFIELD EX,DHN,HWH,259.0,13,"DHN,KMME,BRR,ULT,STN,ASN,RNG,UDL,OYR,DGR,PAN,MNAE,HWH",10.73076923076923,4.893541208790438,61.902,10.696140425405792,2025-12-20T07:12:18.839480Z,13.0,https://api.railradar.in/api/v1/trains/12340/average-delay,,,,,99.12350702850428,48.082488975992526,True,True,False,,,,,,,,False,False
13813,PRASHANTI EXP,CBM,PAV,453.0,9,"CBM,SLO,ASP,TMC,JKO,KLDI,PDL,BNL,PAV",12.799274200061408,9.082572159063217,62.102,9.41810862116168,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,13.783954137400237,9.583483649865483,92.93177897098924,46.59191622609468,True,True,False,,,,,,,,False,False
19184,VISAKHA EXPRESS,KDT,PAP,645.0,13,"KDT,PIL,REM,NGM,GLU,ZPL,OBM,PSA,KCM,YA,KRAP,NLPD,PAP",53.59361582143536,24.180784419957977,79.50399999999999,5.615312101744655,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,48.14457925117769,16.315093804860904,145.018568314223,40.26301034800265,True,True,False,,,,,,,,True,True
22542,CIRCAR EXPRESS,KLX,COA,874.0,15,"KLX,VRN,GJJ,RRJ,BGHU,MBD,RBCS,MMS,ZPI,MCU,GZA,SUPP,TAC,KEN,COA",143.77777777777777,70.91274415752515,119.08599999999998,8.746103703935828,2025-12-20T07:12:18.839480Z,9.0,https://api.railradar.in/api/v1/trains/22542/average-delay,,,,,328.3301058189055,92.68519226808068,True,True,False,,,,,,,,False,False
19675,JANMABHOOMI EXP,KLKA,KOU,870.0,13,"KLKA,JKO,NRT,PAK,ANV,VDI,MUM,GMDA,SPF,SSPN,MUK,PAV,KOU",39.34096673347552,24.713647003576387,100.758,13.512827979368351,2025-12-20T10:16:33.792157Z,13.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,43.55531160254941,19.176777043798104,174.9713779211435,53.00980416187968,True,True,False,,,,,,,,False,False
17928,VANDE BHARAT,CCA,KQA,566.0,10,"CCA,SPT,NRT,AL,MRM,PAP,TEL,ULM,EKM,KQA",14.760499640981775,12.6659605631651,53.85,11.650815422106726,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,14.467885803183812,11.554434603081326,93.18161036237808,45.11244181227747,True,True,False,,,,,,,,False,False
12698,TVC-MAS EXP,TVC,MAS,903.0,14,"TVC,KZK,QLN,TRVL,KTYM,ERN,TCR,PGT,PTJ,ED,SA,JTJ,KPD,MAS",6.0,6.3760368689214895,67.22999999999999,12.326201766967795,2025-12-20T07:12:18.839480Z,13.0,https://api.railradar.in/api/v1/trains/12698/average-delay,,,,,256.89886318402006,73.33297585577111,True,True,False,,,,,,,,False,False
15652,GHY-JAT LOHI,JAT,GHY,2348.0,43,"JAT,KTHU,PTKC,JRC,LDH,UMB,YJUD,SRE,RK,LRJ,MB,BE,HRI,LKO,GD,BST,GKP,DEOS,BTT,SV,CPR,SEE,HJP,DES,MNO,SPP,MOG,BJU,BGS,KGG,MNE,NNA,CRR,KIR,KNE,NJP,DQG,NCB,NOQ,NBQ,RNY,KYQ,GHY",202.54545454545453,64.76178535969501,213.278,9.057031522524367,2025-12-20T07:12:18.840488Z,44.0,https://api.railradar.in/api/v1/trains/15652/average-delay,,,,,397.2055537486884,83.44349112342618,True,True,False,,,,,,,,False,False
26555,GODAVARI EXPRES,KSK,KOVH,754.0,15,"KSK,MNPT,ALM,MPL,UPD,PDU,ZPL,PNM,NSPH,PGU,ARKV,DVR,NDM,VKN,KOVH",39.588340922571,15.913681859068326,63.622,7.247066302994609,2025-12-20T10:16:33.792157Z,15.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,39.04317988152968,13.919973117650343,133.6852459711903,47.726671513121865,True,True,False,,,,,,,,False,False
21987,GODAVARI EXPRES,KPLL,GTLM,447.0,9,"KPLL,KGL,OBM,MDVL,TEK,SLM,BNL,GZL,GTLM",17.3245482510902,11.09786013424266,98.694,11.219248192280975,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,12.064271397481466,6.869910139529184,82.72194044866765,29.41458131570965,True,True,False,,,,,,,,False,False
16828,RATNACHAL EXP,VMD,MTM,793.0,12,"VMD,UGD,BTTR,KCI,GPJ,PAVP,DMM,APL,BMGM,TLU,VML,MTM",32.691620163967336,27.690211206474384,140.844,13.196915548718197,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,22.99125954336525,37.37497626285951,137.0246079972741,121.66113144223998,True,True,False,,,,,,,,False,False
27029,PINAKINI EXP,NGNT,DGB,720.0,12,"NGNT,GVMH,MDKU,KI,TEL,TLU,UKD,CPL,KSTE,NRT,MADU,DGB",22.57894779443169,17.13889364674989,79.724,6.497921206047369,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,27.333316207906662,11.452605182403769,153.07576711524175,39.50114067427785,True,True,False,,,,,,,,False,False
15395,INTERCITY EXP,BVL,LKSH,413.0,7,"BVL,GKM,TEL,MPL,BPP,CCA,LKSH",22.0147932363729,14.456556397987743,76.304,13.727544572865163,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,17.23601471038005,10.022485069371678,91.4322897904564,32.247886595549105,True,True,False,,,,,,,,False,False
15889,AMARAVATI EXP,JPI,KUMU,817.0,15,"JPI,NGM,PAV,EDD,LKSH,PKPU,TTU,GVA,GMDA,ARK,DGB,KTV,MCLE,MADU,KUMU",33.010929701287345,27.60819056932008,135.988,10.992712131225847,2025-12-20T10:16:33.792157Z,15.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,34.36044920951187,43.652636941768456,149.9841387972548,142.3443563586255,True,True,False,,,,,,,,False,False
17919,KRISHNA EXPRESS,KJJ,TGL,907.0,16,"KJJ,MBL,DMM,NGJA,NLS,PLVA,MAR,VND,KGL,NSX,GALA,PPM,RPCA,KLX,AKVD,TGL",29.776626457814448,18.33900927732831,87.17999999999999,11.091244294487437,2025-12-20T10:16:33.792157Z,16.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,38.56437754666062,11.213245474459583,246.93651017289577,64.02314282878082,True,True,False,,,,,,,,False,False
27585,PRASHANTI EXP,VPG,KLU,619.0,11,"VPG,SALR,DUU,CHE,JPI,KLX,RDG,KBM,NCE,RAM,KLU",12.063517439684206,9.375913805438216,61.634,10.522981041511008,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,16.803722422284142,11.07301064065005,107.31339063488493,47.17188943978804,True,True,False,,,,,,,,False,False
26471,GODAVARI EXPRES,RPRL,GPJ,393.0,9,"RPRL,ARKV,TNRU,APL,UPL,TSR,TU,NOSM,GPJ",13.0,7.593857166596345,59.65,8.557499634823248,2025-12-20T07:12:18.840488Z,9.0,https://api.railradar.in/api/v1/trains/26471/average-delay,,,,,98.2321458882737,47.71439954633966,True,True,False,,,,,,,,False,False
17998,RAYALASEEMA EXP,PAK,KVDU,729.0,15,"PAK,PMD,CGI,KDUH,KOU,MMPL,STUR,HX,KVZ,PKPU,BMH,REG,PDGL,OTR,KVDU",30.560073304503145,18.27760817790488,101.236,14.641490019803303,2025-12-20T10:16:33.792157Z,15.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,20.48374500030742,12.512519512258484,93.5561508130421,36.64755802173073,True,True,False,,,,,,,,False,False
27450,FALAKNUMA EXP,TPTY,RJP,683.0,12,"TPTY,CCA,RLO,BMD,DIG,CKV,NLS,SPT,LVK,MRK,DKD,RJP",14.651555425685013,10.595646731146276,56.31,10.82823854558072,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,19.13642525276849,11.68157429375028,114.7430988550229,47.667843609324585,True,True,False,,,,,,,,False,False
24143,VISAKHA EXPRESS,AKVD,PVPT,824.0,14,"AKVD,COA,NDZ,ODUR,VGT,LMD,BMD,KSTE,SRPM,RJP,VKT,NRP,KVDU,PVPT",26.80785942377466,20.14387260061692,84.52799999999999,11.914101728623937,2025-12-20T10:16:33.792157Z,14.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,24.956256561526903,16.360741076787768,89.60723779778637,36.04777742265213,True,True,False,,,,,,,,False,False
25626,SIMHADRI EXP,PTT,GMDA,584.0,11,"PTT,GVMH,PSDA,GUK,KCC,CCA,TOU,MDKU,PAGM,VLV,GMDA",33.95543223032769,25.701117264948245,119.908,14.542144614877136,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,23.20463086567453,16.032271983267375,137.62407337087257,51.77172679848947,True,True,False,,,,,,,,False,False
21278,INTERCITY EXP,TPW,LKSH,539.0,10,"TPW,MLK,SUPP,PVD,ASP,CLVR,GDE,PVP,DVR,LKSH",22.54933560058658,17.97192967127651,75.224,3.3941096034158904,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,28.35192043984696,13.855041069788848,157.66746154926918,46.239868228277096,True,True,False,,,,,,,,False,False
19549,SESHADRI EXP,PDMI,VPU,842.0,17,"PDMI,DCU,DNV,NRT,DWP,GDV,PKO,KCM,KVM,MGV,PMT,AKU,UKD,VGA,PHM,TMB,VPU",15.822576808982255,11.97592740072018,92.434,11.732004517557945,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,8.762075803855451,6.887570187847749,87.31250979081513,30.203707731276516,True,True,False,,,,,,,,False,False
19074,GOLCONDA EXP,NBM,MDPD,687.0,14,"NBM,KLKA,SNKG,VPG,MPL,MUM,CLVR,KHT,KPL,PKD,COA,KMH,TPW,MDPD",39.13981521931596,21.859314189526224,83.512,14.82713121274646,2025-12-20T10:16:33.792157Z,14.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,27.21566862239623,14.17496590441905,105.3045278057954,37.30924819634125,True,True,False,,,,,,,,False,False
26452,FALAKNUMA EXP,MGV,YLM,765.0,17,"MGV,AKAT,KUMU,GLU,NMLU,KVR,NDZ,NRR,DUSI,TKU,KO,PKPU,SPE,PGRL,JPI,YLK,YLM",50.03367985046521,27.25441617914656,119.112,5.696153965615748,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,45.92997515553104,17.32275733025157,227.98303869079936,58.07440262350909,True,True,False,,,,,,,,False,False
21814,GOLCONDA EXP,SCM,NML,609.0,11,"SCM,VPG,TCNR,NDD,KLDI,DWP,AL,PSPY,PDSN,VML,NML",25.638750346347333,17.786467912455016,78.46000000000001,8.329666860085107,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,33.374083473143926,13.242185303000802,181.3074693839529,43.254055089787045,True,True,False,,,,,,,,False,False
27402,AMARAVATI EXP,GJJ,RPL,403.0,8,"GJJ,MLU,STVA,KBA,CLVR,NSX,MIPM,RPL",16.957265464575574,12.432288805002733,54.282,9.049155761727173,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,19.50797885527417,12.550534912879716,101.61479152730996,49.47934103878743,True,True,False,,,,,,,,False,False
20462,PINAKINI EXP,VLE,DVD,464.0,10,"VLE,ARK,RYP,MADU,NDPU,MDUN,REM,BQU,PUT,DVD",26.81066459918552,14.733354969145482,49.782,15.675559639132508,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,14.451281159235398,11.275314989585846,93.82560191513772,43.02456870163535,True,True,False,,,,,,,,False,False
23173,KRISHNA EXPRESS,CIV,PAV,340.0,7,"CIV,MDVL,BVRT,MUM,CTO,MMPL,PAV",38.17756573585526,19.08005233557897,107.614,13.574909944452672,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,46.68496438888584,15.08888225215403,247.68372584591728,48.575780784136455,True,True,False,,,,,,,,False,False
18832,GNT NS EXP,NZD,LKSH,707.0,15,"NZD,SJL,GMA,ALAT,KNRT,PDU,HVM,MTM,KCM,NUJ,DVR,POO,ANE,BMKD,LKSH",46.04608729722524,31.56161515726449,116.19,14.037629785686756,2025-12-20T10:16:33.792157Z,15.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,24.207482874696662,15.494767870381256,121.11327803203632,49.20252008507945,True,True,False,,,,,,,,False,False
12153,LTT-HBJ EXPR,LTT,HBJ,820.0,10,"LTT,TNA,KYN,IGP,BSL,KNW,HD,ET,HBD,HBJ",10.11111111111111,12.74706453741361,73.696,10.550394779343565,2025-12-20T07:12:18.840488Z,9.0,https://api.railradar.in/api/v1/trains/12153/average-delay,,,,,251.9588015656747,51.93232304079905,True,True,False,,,,,,,,False,False
23178,GNT NS EXP,STUR,EDD,422.0,9,"STUR,IPPM,MBL,VGA,DNV,RMZ,UNDI,VDD,EDD",29.49806655055236,19.713178538544494,121.196,10.37452794106798,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,29.958171451240645,14.60775026470235,164.54044953003856,47.75551550610041,True,True,False,,,,,,,,False,False
14206,DLI-FD EXPRE,DLI,FD,614.0,11,"DLI,GZB,HPU,MB,RMU,BE,SPN,LKO,BBK,DYD,FD",42.63636363636363,36.70588936464538,132.392,12.858859591736737,2025-12-20T07:12:18.841489Z,11.0,https://api.railradar.in/api/v1/trains/14206/average-delay,,,,,86.71578034540539,41.14374557807006,True,True,False,,,,,,,,False,False
22201,DURONTO EXPR,SDAH,PURI,527.0,3,"SDAH,KGP,PURI",102.16746632121952,49.08861785705155,47.04,15.354896613132894,2025-12-20T10:16:33.792157Z,3.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,98.67765876223012,39.63444562405154,523.3016793848922,127.6322796848873,True,True,True,,,,,,,,False,True
21233,SIMHADRI EXP,CLU,GPY,455.0,7,"CLU,PYA,IPM,VRN,NRE,VSKP,GPY",22.51108269023004,18.026119464398917,120.31,11.282360125434757,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,17.7999808629455,13.770526892770215,94.49323404802792,44.33773077224296,True,True,False,,,,,,,,False,False
26000,TIRUMALA EXP,KEF,MOO,481.0,8,"KEF,GID,TDK,GDE,TDD,PGU,MPL,MOO",18.478524275608404,18.52613582253207,68.462,10.224224664980715,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,22.16860177607249,19.20080684673581,116.64185285347092,62.8488395223574,True,True,False,,,,,,,,False,False
19260,BVC KCVL EXP,BVC,KCVL,2270.0,41,"BVC,SOJN,DLJ,BTD,JVN,ADI,ND,ANND,BRC,AKV,ST,BSR,PNVL,ROHA,CHI,RN,SNDD,THVM,MAO,KAWR,KT,BYNR,UD,MAJN,KGQ,PAY,CAN,TLY,BDJ,CLT,TIR,SRR,TCR,AWY,ERN,KTYM,TRVL,CNGR,KYJ,QLN,KCVL",30.5375,23.626094551364176,181.868,10.990228387071852,2025-12-20T07:12:18.841489Z,40.0,https://api.railradar.in/api/v1/trains/19260/average-delay,,,,,202.8367182323318,70.93948154908925,True,True,False,,,,,,,,False,False
27828,TIRUMALA EXP,MTM,PRH,658.0,11,"MTM,UKD,BMGM,CHE,NLR,VJA,KTV,NML,VPU,SPT,PRH",25.92753337695047,17.4640768240074,90.262,13.837227684764027,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,15.777162089201877,12.546229149612556,99.70797130290693,42.81336112610076,True,True,False,,,,,,,,False,False
17880,TIRUMALA EXP,BBPM,MLGT,281.0,8,"BBPM,PRCA,TNR,ANB,DUSI,SMLG,UKD,MLGT",15.71941812619574,12.052620097841936,51.848,10.942936991502789,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,20.19523788909268,14.941848812411202,105.49392094561657,54.69895715091416,True,True,False,,,,,,,,False,False
15739,GODAVARI EXPRES,NZD,SPE,443.0,10,"NZD,GID,CTO,VGT,EDD,VPU,ASP,HAQ,OGL,SPE",19.251278144259476,21.73590553194361,66.082,11.549208630897615,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,17.865511282358433,18.8301955019194,104.98192999965488,59.625508908223495,True,True,False,,,,,,,,False,False
26232,SEVEN HILLS EXP,UKD,BUM,905.0,17,"UKD,GTLM,KNLP,DUU,NSPH,PUN,MTM,SCM,RPL,JMDG,VPU,CPP,KPLH,NUJ,RAM,GNN,BUM",54.04357305893292,26.501848825424624,115.256,5.391593456483897,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,52.83146878008099,17.58006136909601,303.6343877786393,74.20810092750878,True,True,True,,,,,,,,False,True
19456,AMARAVATI EXP,RLG,RJY,236.0,7,"RLG,MMPL,YGD,REG,SUP,SNM,RJY",21.685928933676006,18.75580203348309,58.760000000000005,8.11436072651444,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,25.60678329624261,15.701844934589564,135.76546295402557,50.56365070094817,True,True,False,,,,,,,,False,False
26393,KRISHNA EXPRESS,KLKA,TMC,551.0,11,"KLKA,SUDV,MBL,VPL,KEF,KVLS,KPLL,PUN,REG,BQU,TMC",18.77188850502944,21.3368423909544,67.55,9.61883828744408,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,23.07787750244293,21.43709056438413,130.8207599977185,67.89982724353297,True,True,False,,,,,,,,False,False
22269,RAYALASEEMA EXP,PUA,CJM,339.0,7,"PUA,BVRT,DGDG,PRCA,RYP,VPG,CJM",16.227451433507312,16.006506938908522,42.238,9.613228906044004,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,16.868792302958322,15.986813070842748,89.4576082576438,51.48436537276691,True,True,False,,,,,,,,False,False
22275,PRASHANTI EXP,GJJ,NDPU,307.0,8,"GJJ,IDP,STVA,AKU,PAVP,CVV,POO,NDPU",31.485441721193222,21.84634228717308,112.016,13.943167860999168,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,31.068958382555792,17.185858382342317,164.58053389278024,55.3669011142478,True,True,False,,,,,,,,False,False
12788,MEMU SPECIAL,KO,HAQ,702.0,12,"KO,CBM,MRK,BGHU,NDD,RPRL,KLU,RML,PCL,KRV,TAC,HAQ",22.214285714285715,15.361184407283112,117.872,12.069835127291505,2025-12-20T07:12:18.841489Z,21.0,https://api.railradar.in/api/v1/trains/12788/average-delay,,,,,123.6692643502672,40.547317919031975,True,True,False,,,,,,,,False,False
13719,NARAYANADRI EXP,GY,VML,645.0,15,"GY,DKD,KVM,BGHU,KNRT,NDPU,VPL,PDT,VRVL,NLPD,IDP,KPL,AVLI,CEL,VML",65.25563071269504,27.65256792898169,75.012,9.669869182155464,2025-12-20T10:16:33.792157Z,15.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,45.890612965685335,17.788961726512134,191.61575797431877,52.86208174561122,True,True,False,,,,,,,,False,False
24380,PRASHANTI EXP,KCD,KRYP,331.0,7,"KCD,KLU,KNLP,TDK,CTPR,VGT,KRYP",25.645539324443703,17.573976863067237,73.846,13.926185048318148,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,20.42084700039757,13.69138913007389,108.01960177723733,44.07928812206089,True,True,False,,,,,,,,False,False
14867,RATNACHAL EXP,BDVR,MCU,410.0,8,"BDVR,AVLI,RAL,PAM,ARK,NYP,DIG,MCU",19.35003764444325,13.927842312622817,69.75,11.010056766429496,2025-12-20T10:16:33.792157Z,8.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,22.60173635715365,13.156828001653691,118.7435045895744,46.28763146668917,True,True,False,,,,,,,,False,False
25556,GNT NS EXP,ALAT,BAV,335.0,7,"ALAT,MIPM,PLU,VLV,LIN,IPM,BAV",25.58103472531464,20.706518863789665,51.246,16.221069015326947,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,17.77566210022547,14.112419138749022,94.08383690399272,45.45162840812252,True,True,False,,,,,,,,False,False
14423,MEMU SPECIAL,CLX,MMS,576.0,9,"CLX,RMV,CIV,GDE,ATP,PRDT,PCL,PDT,MMS",17.17376647377704,13.113643943575564,88.736,11.83918198187695,2025-12-20T10:16:33.792157Z,9.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,11.580057366274472,9.27639314248074,84.33432451537843,34.72929371886126,True,True,False,,,,,,,,False,False
17269,INTERCITY EXP,DKSA,ATP,389.0,8,"DKSA,NASP,DMM,MCVM,NDZ,HUP,PIL,ATP",16.692307692307693,10.705028404263794,101.82,11.2602952892009,2025-12-20T07:12:18.842489Z,13.0,https://api.railradar.in/api/v1/trains/17269/average-delay,,,,,81.49682427927381,30.80497747507419,True,True,False,,,,,,,,False,False
18889,CIRCAR EXPRESS,TLU,UKD,532.0,11,"TLU,NDZ,KJJ,KNRT,KEF,KMH,RBCS,AVLI,KCC,VLD,UKD",24.263588556811698,20.410297066201657,86.306,7.521019212846087,2025-12-20T10:16:33.792157Z,11.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,27.835527188237894,15.451289045000802,152.7247812068094,49.03250561011851,True,True,False,,,,,,,,False,False
14924,SESHADRI EXP,KCM,DVR,641.0,12,"KCM,NDO,GPU,GVL,GPI,NLR,PAP,VKI,HX,KVZ,VGA,DVR",19.132122278644093,19.408004019033367,66.13199999999999,8.493860724075951,2025-12-20T10:16:33.792157Z,12.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,28.554955280828587,18.07940065157814,157.65421999968325,57.69880582268853,True,True,False,,,,,,,,False,False
26956,MEMU SPECIAL,RVD,SJMA,551.0,10,"RVD,ARK,EKM,GMA,KQA,GALA,KDP,SUP,KUK,SJMA",20.709121426636464,15.993818406366891,86.646,6.418136801284307,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,25.26907475731305,12.74729957167346,144.44567621169406,42.78201658827661,True,True,False,,,,,,,,False,False
15937,JANMABHOOMI EXP,CCA,ESV,513.0,10,"CCA,GNN,KCI,NDM,YLK,PDU,GVL,PKO,PCU,ESV",11.724158559778273,9.278415329680517,63.914,9.16158992751804,2025-12-20T10:16:33.792157Z,10.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,13.163223156317049,10.53376822429004,90.39045277461985,48.04959464888968,True,True,False,,,,,,,,False,False
19895,SIMHADRI EXP,GPDE,JAQ,416.0,7,"GPDE,GNT,PAV,TEL,STUR,IPPM,JAQ",18.019445614275217,16.681274361714472,51.174,9.959672685384795,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,19.63468339400169,15.828830434772682,104.12552266799982,50.97257401550721,True,True,False,,,,,,,,False,False
12504,KYQ - BNC HU,KYQ,BNC,3032.0,23,"KYQ,NBQ,NJP,KNE,MLDT,RPH,HWH,KGP,BHC,CTC,BBS,KUR,BAM,PSA,CHE,VZM,VSKP,DVD,BZA,PER,KPD,WFD,BNC",68.69354838709677,62.65801668702007,218.216,10.764524141828106,2025-12-20T07:12:18.842489Z,31.0,https://api.railradar.in/api/v1/trains/12504/average-delay,,,,,287.2169117417253,66.54614646386838,True,True,False,,,,,,,,False,False
28921,VANDE BHARAT,GWM,NASP,980.0,16,"GWM,COA,KUK,TMB,DKD,SCMN,BSPL,PMT,SDV,NML,SIE,JMDG,PDL,GVA,CIV,NASP",48.728443013626254,25.3083658544491,86.976,13.827314634447282,2025-12-20T10:16:33.792157Z,16.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,64.4223476039111,15.409155270683156,356.27385452487886,78.56559508824647,True,True,True,,,,,,,,False,True
23014,JANMABHOOMI EXP,NKDO,GKM,360.0,7,"NKDO,JBK,PHM,MLU,RLG,TNRU,GKM",22.21157398653866,15.812133140769648,91.85,9.988375743833435,2025-12-20T10:16:33.792157Z,7.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,24.72180431322088,13.549655487989533,131.1477191402148,43.63852299461388,True,True,False,,,,,,,,False,False
27711,CIRCAR EXPRESS,VPG,NLA,963.0,17,"HVM,PKPU,OGL,PCU,KRYP,KYND,MKJ,ATP,YGD,ODUR,SPF,GLP,KVZ,KPLH,BNL,CJM,PYA",45.09682084540971,20.665350139077876,101.877,29.00098161173936,2025-12-20T10:16:33.792157Z,17.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,68.82186650387001,14.51397668176884,372.943490126024,75.94421335113275,True,True,True,,,,,,,,False,True
23223,TIRUMALA EXP,CEM,APT,814.0,16,"CEM,BBPM,MVW,LKDU,GJJ,PYA,CLX,GVL,GID,UKD,KSTE,KVDU,VDD,NZD,SLM,APT",21.55914499955201,15.076893814367498,91.624,14.33604303843986,2025-12-20T10:16:33.792157Z,16.0,model:rr_imputer_v1,2025-12-20T10:16:33.792157Z,rr_imputer_v1,15.457745275841946,9.4840272445245,99.21689767867304,34.819795016874124,True,True,False,,,,,,,,False,False
13148,UTTAR BANGA,NCB,SDAH,692.0,24,"NCB,FLK,DQG,JPE,NJP,AUB,KNE,DLK,BOE,KDPR,SM,MLDT,NFK,PKR,NHT,RPH,SNT,AMP,BHP,GKH,BWN,DAKE,BNXR,SDAH",34.375,13.915107198053969,53.608,12.539153480199532,2025-12-20T07:12:18.842489Z,24.0,https://api.railradar.in/api/v1/trains/13148/average-delay,,,,,111.70634461001065,43.01557764517345,True,True,False,,,,,,,,False,False
