parent_train_id,parent_train_name,source_code,destination_code,distance_km,day_of_week,month,weather_condition,season,price,parent_distance,parent_avg_delay,avg_delay_min
21278,INTERCITY EXP,ASP,CLVR,24.0,5,11,Rainy,Autumn,1430.0,539.0,0.61,0.027161410018552875
21278,INTERCITY EXP,CLVR,GDE,84.0,5,11,Rainy,Autumn,1430.0,539.0,0.61,0.09506493506493506
21278,INTERCITY EXP,GDE,PVP,82.0,5,11,Rainy,Autumn,1430.0,539.0,0.61,0.09280148423005564
21278,INTERCITY EXP,PVP,DVR,34.0,5,11,Rainy,Autumn,1430.0,539.0,0.61,0.03847866419294991
21278,INTERCITY EXP,DVR,LKSH,34.0,5,11,Rainy,Autumn,1430.0,539.0,0.61,0.03847866419294991
19549,SESHADRI EXP,PDMI,DCU,98.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,3.630190023752969
19549,SESHADRI EXP,DCU,DNV,38.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,1.407624703087886
19549,SESHADRI EXP,DNV,NRT,88.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,3.2597624703087886
19549,SESHADRI EXP,NRT,DWP,23.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,0.8519833729216153
19549,SESHADRI EXP,DWP,GDV,66.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,2.4448218527315912
19549,SESHADRI EXP,GDV,PKO,35.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,1.296496437054632
19549,SESHADRI EXP,PKO,KCM,38.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,1.407624703087886
19549,SESHADRI EXP,KCM,KVM,100.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,3.704275534441805
19549,SESHADRI EXP,KVM,MGV,17.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,0.629726840855107
19549,SESHADRI EXP,MGV,PMT,15.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,0.5556413301662708
19549,SESHADRI EXP,PMT,AKU,43.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,1.5928384798099762
19549,SESHADRI EXP,AKU,UKD,17.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,0.629726840855107
19549,SESHADRI EXP,UKD,VGA,94.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,3.482019002375297
19549,SESHADRI EXP,VGA,PHM,21.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,0.7778978622327791
19549,SESHADRI EXP,PHM,TMB,82.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,3.0375059382422807
19549,SESHADRI EXP,TMB,VPU,67.0,3,7,Clear,Monsoon,1486.0,842.0,31.19,2.48186460807601
19074,GOLCONDA EXP,NBM,KLKA,54.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.30104803493449783
19074,GOLCONDA EXP,KLKA,SNKG,16.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.08919941775836973
19074,GOLCONDA EXP,SNKG,VPG,86.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.4794468704512373
19074,GOLCONDA EXP,VPG,MPL,50.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.27874818049490535
19074,GOLCONDA EXP,MPL,MUM,54.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.30104803493449783
19074,GOLCONDA EXP,MUM,CLVR,82.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.4571470160116448
19074,GOLCONDA EXP,CLVR,KHT,49.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.2731732168850073
19074,GOLCONDA EXP,KHT,KPL,97.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.5407714701601165
19074,GOLCONDA EXP,KPL,PKD,16.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.08919941775836973
19074,GOLCONDA EXP,PKD,COA,53.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.2954730713245997
19074,GOLCONDA EXP,COA,KMH,66.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.3679475982532751
19074,GOLCONDA EXP,KMH,TPW,21.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.11707423580786026
19074,GOLCONDA EXP,TPW,MDPD,43.0,2,9,Humid,Monsoon,1156.0,687.0,3.83,0.23972343522561865
26452,FALAKNUMA EXP,MGV,AKAT,84.0,6,3,Foggy,Summer,2180.0,765.0,93.11,10.223843137254901
26452,FALAKNUMA EXP,AKAT,KUMU,33.0,6,3,Foggy,Summer,2180.0,765.0,93.11,4.0165098039215685
26452,FALAKNUMA EXP,KUMU,GLU,15.0,6,3,Foggy,Summer,2180.0,765.0,93.11,1.825686274509804
26452,FALAKNUMA EXP,GLU,NMLU,61.0,6,3,Foggy,Summer,2180.0,765.0,93.11,7.424457516339869
26452,FALAKNUMA EXP,NMLU,KVR,23.0,6,3,Foggy,Summer,2180.0,765.0,93.11,2.7993856209150327
26452,FALAKNUMA EXP,KVR,NDZ,90.0,6,3,Foggy,Summer,2180.0,765.0,93.11,10.954117647058823
26452,FALAKNUMA EXP,NDZ,NRR,68.0,6,3,Foggy,Summer,2180.0,765.0,93.11,8.276444444444445
26452,FALAKNUMA EXP,NRR,DUSI,92.0,6,3,Foggy,Summer,2180.0,765.0,93.11,11.197542483660131
26452,FALAKNUMA EXP,DUSI,TKU,19.0,6,3,Foggy,Summer,2180.0,765.0,93.11,2.3125359477124183
26452,FALAKNUMA EXP,TKU,KO,16.0,6,3,Foggy,Summer,2180.0,765.0,93.11,1.9473986928104574
26452,FALAKNUMA EXP,KO,PKPU,52.0,6,3,Foggy,Summer,2180.0,765.0,93.11,6.329045751633986
26452,FALAKNUMA EXP,PKPU,SPE,29.0,6,3,Foggy,Summer,2180.0,765.0,93.11,3.529660130718954
26452,FALAKNUMA EXP,SPE,PGRL,19.0,6,3,Foggy,Summer,2180.0,765.0,93.11,2.3125359477124183
26452,FALAKNUMA EXP,PGRL,JPI,46.0,6,3,Foggy,Summer,2180.0,765.0,93.11,5.5987712418300655
26452,FALAKNUMA EXP,JPI,YLK,79.0,6,3,Foggy,Summer,2180.0,765.0,93.11,9.615281045751633
26452,FALAKNUMA EXP,YLK,YLM,39.0,6,3,Foggy,Summer,2180.0,765.0,93.11,4.74678431372549
21814,GOLCONDA EXP,SCM,VPG,100.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.3760262725779967
21814,GOLCONDA EXP,VPG,TCNR,33.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.12408866995073893
21814,GOLCONDA EXP,TCNR,NDD,99.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.37226600985221675
21814,GOLCONDA EXP,NDD,KLDI,59.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.22185550082101807
21814,GOLCONDA EXP,KLDI,DWP,44.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.16545155993431854
21814,GOLCONDA EXP,DWP,AL,48.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.18049261083743842
21814,GOLCONDA EXP,AL,PSPY,64.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.2406568144499179
21814,GOLCONDA EXP,PSPY,PDSN,42.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.1579310344827586
21814,GOLCONDA EXP,PDSN,VML,85.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.3196223316912972
21814,GOLCONDA EXP,VML,NML,35.0,2,6,Humid,Monsoon,913.0,609.0,2.29,0.13160919540229885
27402,AMARAVATI EXP,GJJ,MLU,43.0,2,4,Cloudy,Summer,2297.0,403.0,119.04,12.701538461538462
27402,AMARAVATI EXP,MLU,STVA,49.0,2,4,Cloudy,Summer,2297.0,403.0,119.04,14.473846153846154
27402,AMARAVATI EXP,STVA,KBA,74.0,2,4,Cloudy,Summer,2297.0,403.0,119.04,21.85846153846154
27402,AMARAVATI EXP,KBA,CLVR,23.0,2,4,Cloudy,Summer,2297.0,403.0,119.04,6.793846153846154
27402,AMARAVATI EXP,CLVR,NSX,68.0,2,4,Cloudy,Summer,2297.0,403.0,119.04,20.08615384615385
27402,AMARAVATI EXP,NSX,MIPM,50.0,2,4,Cloudy,Summer,2297.0,403.0,119.04,14.76923076923077
27402,AMARAVATI EXP,MIPM,RPL,96.0,2,4,Cloudy,Summer,2297.0,403.0,119.04,28.356923076923078
20462,PINAKINI EXP,VLE,ARK,50.0,2,5,Clear,Summer,1645.0,464.0,109.41,11.78987068965517
20462,PINAKINI EXP,ARK,RYP,24.0,2,5,Clear,Summer,1645.0,464.0,109.41,5.659137931034483
20462,PINAKINI EXP,RYP,MADU,43.0,2,5,Clear,Summer,1645.0,464.0,109.41,10.139288793103448
20462,PINAKINI EXP,MADU,NDPU,45.0,2,5,Clear,Summer,1645.0,464.0,109.41,10.610883620689656
20462,PINAKINI EXP,NDPU,MDUN,92.0,2,5,Clear,Summer,1645.0,464.0,109.41,21.693362068965516
20462,PINAKINI EXP,MDUN,REM,52.0,2,5,Clear,Summer,1645.0,464.0,109.41,12.26146551724138
20462,PINAKINI EXP,REM,BQU,84.0,2,5,Clear,Summer,1645.0,464.0,109.41,19.806982758620688
20462,PINAKINI EXP,BQU,PUT,38.0,2,5,Clear,Summer,1645.0,464.0,109.41,8.960301724137931
20462,PINAKINI EXP,PUT,DVD,36.0,2,5,Clear,Summer,1645.0,464.0,109.41,8.488706896551724
16416,TIRUMALA EXP,SJMA,CEM,26.0,3,3,Cloudy,Summer,221.0,764.0,107.75,3.6668848167539267
16416,TIRUMALA EXP,CEM,MGPR,36.0,3,3,Cloudy,Summer,221.0,764.0,107.75,5.077225130890053
16416,TIRUMALA EXP,MGPR,DHNE,71.0,3,3,Cloudy,Summer,221.0,764.0,107.75,10.013416230366492
16416,TIRUMALA EXP,DHNE,VGH,80.0,3,3,Cloudy,Summer,221.0,764.0,107.75,11.282722513089006
16416,TIRUMALA EXP,VGH,RAL,35.0,3,3,Cloudy,Summer,221.0,764.0,107.75,4.9361910994764395
16416,TIRUMALA EXP,RAL,YGD,47.0,3,3,Cloudy,Summer,221.0,764.0,107.75,6.628599476439791
16416,TIRUMALA EXP,YGD,PVPT,31.0,3,3,Cloudy,Summer,221.0,764.0,107.75,4.37205497382199
16416,TIRUMALA EXP,PVPT,AVLI,59.0,3,3,Cloudy,Summer,221.0,764.0,107.75,8.321007853403142
16416,TIRUMALA EXP,AVLI,ZPL,32.0,3,3,Cloudy,Summer,221.0,764.0,107.75,4.513089005235602
16416,TIRUMALA EXP,ZPL,PAP,45.0,3,3,Cloudy,Summer,221.0,764.0,107.75,6.346531413612565
16416,TIRUMALA EXP,PAP,VPG,30.0,3,3,Cloudy,Summer,221.0,764.0,107.75,4.231020942408377
16416,TIRUMALA EXP,VPG,NML,19.0,3,3,Cloudy,Summer,221.0,764.0,107.75,2.6796465968586385
16416,TIRUMALA EXP,NML,CHE,89.0,3,3,Cloudy,Summer,221.0,764.0,107.75,12.552028795811518
16416,TIRUMALA EXP,CHE,CEL,55.0,3,3,Cloudy,Summer,221.0,764.0,107.75,7.756871727748692
16416,TIRUMALA EXP,CEL,MGB,64.0,3,3,Cloudy,Summer,221.0,764.0,107.75,9.026178010471204
16416,TIRUMALA EXP,MGB,KLU,45.0,3,3,Cloudy,Summer,221.0,764.0,107.75,6.346531413612565
23173,KRISHNA EXPRESS,CIV,MDVL,49.0,4,1,Foggy,Winter,1185.0,340.0,59.5,8.575
23173,KRISHNA EXPRESS,MDVL,BVRT,66.0,4,1,Foggy,Winter,1185.0,340.0,59.5,11.55
23173,KRISHNA EXPRESS,BVRT,MUM,62.0,4,1,Foggy,Winter,1185.0,340.0,59.5,10.85
23173,KRISHNA EXPRESS,MUM,CTO,31.0,4,1,Foggy,Winter,1185.0,340.0,59.5,5.425
23173,KRISHNA EXPRESS,CTO,MMPL,84.0,4,1,Foggy,Winter,1185.0,340.0,59.5,14.700000000000001
23173,KRISHNA EXPRESS,MMPL,PAV,48.0,4,1,Foggy,Winter,1185.0,340.0,59.5,8.4
18832,GNT NS EXP,NZD,SJL,16.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.2647807637906648
18832,GNT NS EXP,SJL,GMA,21.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.3475247524752475
18832,GNT NS EXP,GMA,ALAT,39.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.6454031117397454
18832,GNT NS EXP,ALAT,KNRT,59.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.9763790664780763
18832,GNT NS EXP,KNRT,PDU,96.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,1.5886845827439886
18832,GNT NS EXP,PDU,HVM,76.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,1.2577086280056577
18832,GNT NS EXP,HVM,MTM,34.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.5626591230551626
18832,GNT NS EXP,MTM,KCM,58.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.9598302687411598
18832,GNT NS EXP,KCM,NUJ,60.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.9929278642149929
18832,GNT NS EXP,NUJ,DVR,57.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.9432814710042432
18832,GNT NS EXP,DVR,POO,75.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,1.241159830268741
18832,GNT NS EXP,POO,ANE,31.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.513012729844413
18832,GNT NS EXP,ANE,BMKD,20.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,0.3309759547383309
18832,GNT NS EXP,BMKD,LKSH,65.0,5,6,Rainy,Monsoon,1594.0,707.0,11.7,1.0756718528995755
12153,LTT-HBJ EXPR,LTT,TNA,17.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,1.598
12153,LTT-HBJ EXPR,TNA,KYN,20.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,1.8800000000000001
12153,LTT-HBJ EXPR,KYN,IGP,83.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,7.8020000000000005
12153,LTT-HBJ EXPR,IGP,BSL,308.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,28.951999999999998
12153,LTT-HBJ EXPR,BSL,KNW,123.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,11.562
12153,LTT-HBJ EXPR,KNW,HD,108.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,10.152000000000001
12153,LTT-HBJ EXPR,HD,ET,76.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,7.144
12153,LTT-HBJ EXPR,ET,HBD,17.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,1.598
12153,LTT-HBJ EXPR,HBD,HBJ,68.0,7,3,Cloudy,Summer,1608.0,820.0,77.08,6.392
23178,GNT NS EXP,STUR,IPPM,37.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,6.829218009478673
23178,GNT NS EXP,IPPM,MBL,20.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,3.691469194312796
23178,GNT NS EXP,MBL,VGA,66.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,12.181848341232229
23178,GNT NS EXP,VGA,DNV,84.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,15.504170616113745
23178,GNT NS EXP,DNV,RMZ,100.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,18.45734597156398
23178,GNT NS EXP,RMZ,UNDI,29.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,5.352630331753555
23178,GNT NS EXP,UNDI,VDD,44.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,8.121232227488152
23178,GNT NS EXP,VDD,EDD,42.0,1,8,Foggy,Monsoon,1097.0,422.0,77.89,7.752085308056873
14206,DLI-FD EXPRE,DLI,GZB,19.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,2.287117263843648
14206,DLI-FD EXPRE,GZB,HPU,37.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,4.45385993485342
14206,DLI-FD EXPRE,HPU,MB,104.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,12.518957654723126
14206,DLI-FD EXPRE,MB,RMU,28.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,3.370488599348534
14206,DLI-FD EXPRE,RMU,BE,63.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,7.583599348534202
14206,DLI-FD EXPRE,BE,SPN,71.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,8.546596091205211
14206,DLI-FD EXPRE,SPN,LKO,164.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,19.7414332247557
14206,DLI-FD EXPRE,LKO,BBK,28.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,3.370488599348534
14206,DLI-FD EXPRE,BBK,DYD,39.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,4.694609120521172
14206,DLI-FD EXPRE,DYD,FD,61.0,4,7,Foggy,Monsoon,1269.0,614.0,73.91,7.3428501628664495
22201,DURONTO EXPR,SDAH,KGP,139.0,4,10,Clear,Autumn,739.0,527.0,64.88,17.11256166982922
22201,DURONTO EXPR,KGP,PURI,388.0,4,10,Clear,Autumn,739.0,527.0,64.88,47.76743833017077
21233,SIMHADRI EXP,CLU,PYA,97.0,3,12,Foggy,Winter,1533.0,455.0,18.92,4.033494505494506
21233,SIMHADRI EXP,PYA,IPM,91.0,3,12,Foggy,Winter,1533.0,455.0,18.92,3.7840000000000007
21233,SIMHADRI EXP,IPM,VRN,64.0,3,12,Foggy,Winter,1533.0,455.0,18.92,2.6612747252747253
21233,SIMHADRI EXP,VRN,NRE,60.0,3,12,Foggy,Winter,1533.0,455.0,18.92,2.494945054945055
21233,SIMHADRI EXP,NRE,VSKP,63.0,3,12,Foggy,Winter,1533.0,455.0,18.92,2.619692307692308
21233,SIMHADRI EXP,VSKP,GPY,80.0,3,12,Foggy,Winter,1533.0,455.0,18.92,3.3265934065934073
26000,TIRUMALA EXP,KEF,GID,84.0,2,12,Windy,Winter,1593.0,481.0,38.54,6.730478170478171
26000,TIRUMALA EXP,GID,TDK,95.0,2,12,Windy,Winter,1593.0,481.0,38.54,7.611850311850312
26000,TIRUMALA EXP,TDK,GDE,88.0,2,12,Windy,Winter,1593.0,481.0,38.54,7.050977130977131
26000,TIRUMALA EXP,GDE,TDD,26.0,2,12,Windy,Winter,1593.0,481.0,38.54,2.0832432432432433
26000,TIRUMALA EXP,TDD,PGU,82.0,2,12,Windy,Winter,1593.0,481.0,38.54,6.57022869022869
26000,TIRUMALA EXP,PGU,MPL,62.0,2,12,Windy,Winter,1593.0,481.0,38.54,4.967733887733888
26000,TIRUMALA EXP,MPL,MOO,44.0,2,12,Windy,Winter,1593.0,481.0,38.54,3.5254885654885655
19260,BVC KCVL EXP,BVC,SOJN,20.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.7152422907488988
19260,BVC KCVL EXP,SOJN,DLJ,28.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.0013392070484581
19260,BVC KCVL EXP,DLJ,BTD,43.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.5377709251101321
19260,BVC KCVL EXP,BTD,JVN,72.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.5748722466960356
19260,BVC KCVL EXP,JVN,ADI,137.0,6,4,Rainy,Summer,180.0,2270.0,81.18,4.899409691629956
19260,BVC KCVL EXP,ADI,ND,45.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.6092951541850222
19260,BVC KCVL EXP,ND,ANND,19.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.6794801762114537
19260,BVC KCVL EXP,ANND,BRC,36.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.2874361233480178
19260,BVC KCVL EXP,BRC,AKV,79.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.8252070484581497
19260,BVC KCVL EXP,AKV,ST,50.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.788105726872247
19260,BVC KCVL EXP,ST,BSR,215.0,6,4,Rainy,Summer,180.0,2270.0,81.18,7.688854625550661
19260,BVC KCVL EXP,BSR,PNVL,65.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.324537444933921
19260,BVC KCVL EXP,PNVL,ROHA,77.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.75368281938326
19260,BVC KCVL EXP,ROHA,CHI,128.0,6,4,Rainy,Summer,180.0,2270.0,81.18,4.577550660792952
19260,BVC KCVL EXP,CHI,RN,76.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.717920704845815
19260,BVC KCVL EXP,RN,SNDD,129.0,6,4,Rainy,Summer,180.0,2270.0,81.18,4.613312775330397
19260,BVC KCVL EXP,SNDD,THVM,64.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.288775330396476
19260,BVC KCVL EXP,THVM,MAO,46.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.6450572687224672
19260,BVC KCVL EXP,MAO,KAWR,58.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.074202643171806
19260,BVC KCVL EXP,KAWR,KT,55.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.9669162995594716
19260,BVC KCVL EXP,KT,BYNR,71.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.5391101321585907
19260,BVC KCVL EXP,BYNR,UD,68.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.4318237885462555
19260,BVC KCVL EXP,UD,MAJN,62.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.217251101321586
19260,BVC KCVL EXP,MAJN,KGQ,47.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.680819383259912
19260,BVC KCVL EXP,KGQ,PAY,52.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.8596299559471368
19260,BVC KCVL EXP,PAY,CAN,34.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.2159118942731277
19260,BVC KCVL EXP,CAN,TLY,21.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.7510044052863437
19260,BVC KCVL EXP,TLY,BDJ,22.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.7867665198237885
19260,BVC KCVL EXP,BDJ,CLT,46.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.6450572687224672
19260,BVC KCVL EXP,CLT,TIR,41.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.4662466960352425
19260,BVC KCVL EXP,TIR,SRR,45.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.6092951541850222
19260,BVC KCVL EXP,SRR,TCR,33.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.1801497797356828
19260,BVC KCVL EXP,TCR,AWY,56.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.0026784140969163
19260,BVC KCVL EXP,AWY,ERN,16.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.572193832599119
19260,BVC KCVL EXP,ERN,KTYM,60.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.1457268722466964
19260,BVC KCVL EXP,KTYM,TRVL,25.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.8940528634361234
19260,BVC KCVL EXP,TRVL,CNGR,9.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.32185903083700446
19260,BVC KCVL EXP,CNGR,KYJ,21.0,6,4,Rainy,Summer,180.0,2270.0,81.18,0.7510044052863437
19260,BVC KCVL EXP,KYJ,QLN,41.0,6,4,Rainy,Summer,180.0,2270.0,81.18,1.4662466960352425
19260,BVC KCVL EXP,QLN,KCVL,58.0,6,4,Rainy,Summer,180.0,2270.0,81.18,2.074202643171806
27828,TIRUMALA EXP,MTM,UKD,63.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,2.061382978723404
27828,TIRUMALA EXP,UKD,BMGM,32.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,1.047051671732523
27828,TIRUMALA EXP,BMGM,CHE,22.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,0.7198480243161094
27828,TIRUMALA EXP,CHE,NLR,79.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,2.584908814589666
27828,TIRUMALA EXP,NLR,VJA,54.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,1.7668996960486323
27828,TIRUMALA EXP,VJA,KTV,74.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,2.421306990881459
27828,TIRUMALA EXP,KTV,NML,88.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,2.8793920972644376
27828,TIRUMALA EXP,NML,VPU,100.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,3.2720364741641337
27828,TIRUMALA EXP,VPU,SPT,98.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,3.2065957446808513
27828,TIRUMALA EXP,SPT,PRH,48.0,6,9,Cloudy,Monsoon,1556.0,658.0,21.53,1.5705775075987842
12814,TATA-HWH STE,TATA,RHE,21.0,6,10,Humid,Autumn,2403.0,253.0,60.58,5.028379446640317
12814,TATA-HWH STE,RHE,GTS,17.0,6,10,Humid,Autumn,2403.0,253.0,60.58,4.070592885375494
12814,TATA-HWH STE,GTS,CKU,31.0,6,10,Humid,Autumn,2403.0,253.0,60.58,7.422845849802371
12814,TATA-HWH STE,CKU,JGM,29.0,6,10,Humid,Autumn,2403.0,253.0,60.58,6.94395256916996
12814,TATA-HWH STE,JGM,SUA,15.0,6,10,Humid,Autumn,2403.0,253.0,60.58,3.591699604743083
12814,TATA-HWH STE,SUA,KGP,24.0,6,10,Humid,Autumn,2403.0,253.0,60.58,5.746719367588932
12814,TATA-HWH STE,KGP,SRC,108.0,6,10,Humid,Autumn,2403.0,253.0,60.58,25.860237154150195
12814,TATA-HWH STE,SRC,HWH,8.0,6,10,Humid,Autumn,2403.0,253.0,60.58,1.9155731225296442
17880,TIRUMALA EXP,BBPM,PRCA,48.0,3,3,Windy,Summer,2049.0,281.0,40.3,6.883985765124555
17880,TIRUMALA EXP,PRCA,TNR,52.0,3,3,Windy,Summer,2049.0,281.0,40.3,7.457651245551601
17880,TIRUMALA EXP,TNR,ANB,34.0,3,3,Windy,Summer,2049.0,281.0,40.3,4.876156583629893
17880,TIRUMALA EXP,ANB,DUSI,24.0,3,3,Windy,Summer,2049.0,281.0,40.3,3.4419928825622774
17880,TIRUMALA EXP,DUSI,SMLG,22.0,3,3,Windy,Summer,2049.0,281.0,40.3,3.155160142348754
17880,TIRUMALA EXP,SMLG,UKD,49.0,3,3,Windy,Summer,2049.0,281.0,40.3,7.027402135231316
17880,TIRUMALA EXP,UKD,MLGT,52.0,3,3,Windy,Summer,2049.0,281.0,40.3,7.457651245551601
15739,GODAVARI EXPRES,NZD,GID,48.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,11.695530474040632
15739,GODAVARI EXPRES,GID,CTO,88.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,21.44180586907449
15739,GODAVARI EXPRES,CTO,VGT,23.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,5.604108352144469
15739,GODAVARI EXPRES,VGT,EDD,46.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,11.208216704288938
15739,GODAVARI EXPRES,EDD,VPU,21.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,5.116794582392776
15739,GODAVARI EXPRES,VPU,ASP,70.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,17.055981941309255
15739,GODAVARI EXPRES,ASP,HAQ,85.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,20.710835214446952
15739,GODAVARI EXPRES,HAQ,OGL,32.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,7.797020316027087
15739,GODAVARI EXPRES,OGL,SPE,30.0,6,6,Clear,Monsoon,1594.0,443.0,107.94,7.309706546275396
